No_of_Packet,Price_per_Packet,IDNo,Brand,Days_between_Purchase,Age,SEC,Income,Household_Sz,Price_Conscious,Education,Loyalty
1,3,37,7,21,2,3,3,4,2,3,1
1,2,37,8,7,2,3,3,4,2,3,2
1,3,37,7,7,2,3,3,4,2,3,2
1,2,37,8,20,2,3,3,4,2,3,2
1,2,37,7,21,2,3,3,4,2,3,2
1,2,37,7,2,2,3,3,4,2,3,1
1,2,37,7,10,2,3,3,4,2,3,1
1,2,37,7,56,2,3,3,4,2,3,1
1,2,37,7,6,2,3,3,4,2,3,1
1,2,37,7,22,2,3,3,4,2,3,1
1,2,37,7,17,2,3,3,4,2,3,1
1,2,37,7,9,2,3,3,4,2,3,1
1,2,37,7,3,2,3,3,4,2,3,1
3,2,37,7,12,2,3,3,4,2,3,1
1,2,37,7,20,2,3,3,4,2,3,1
1,2,37,7,8,2,3,3,4,2,3,1
1,2,37,7,5,2,3,3,4,2,3,1
1,2,37,7,7,2,3,3,4,2,3,1
1,2,37,7,15,2,3,3,4,2,3,1
1,2,37,7,27,2,3,3,4,2,3,1
1,2,37,7,7,2,3,3,4,2,3,1
1,2,37,8,8,2,3,3,4,2,3,2
1,2,37,7,6,2,3,3,4,2,3,2
1,3,37,8,5,2,3,3,4,2,3,2
1,2,37,7,7,2,3,3,4,2,3,2
1,2,37,7,4,2,3,3,4,2,3,1
1,2,37,7,8,2,3,3,4,2,3,1
1,2,37,7,25,2,3,3,4,2,3,1
1,2,37,8,14,2,3,3,4,2,3,2
1,2,37,7,7,2,3,3,4,2,3,2
1,1,45,6,15,2,3,2,1,2,3,1
1,1,45,6,14,2,3,2,1,2,3,1
1,1,45,4,14,2,3,2,1,2,3,2
1,1,45,4,13,2,3,2,1,2,3,1
1,2,45,3,31,2,3,2,1,2,3,2
1,1,45,4,11,2,3,2,1,2,3,2
1,1,45,4,21,2,3,2,1,2,3,1
1,1,45,4,7,2,3,2,1,2,3,1
1,1,45,9,25,2,3,2,1,2,3,2
1,1,45,4,11,2,3,2,1,2,3,2
1,1,45,4,21,2,3,2,1,2,3,1
1,1,45,4,6,2,3,2,1,2,3,1
1,1,45,4,21,2,3,2,1,2,3,1
1,1,45,4,7,2,3,2,1,2,3,1
1,1,45,4,15,2,3,2,1,2,3,1
1,1,45,4,9,2,3,2,1,2,3,1
2,1,45,6,30,2,3,2,1,2,3,2
1,3,45,2,28,2,3,2,1,2,3,2
1,3,45,2,47,2,3,2,1,2,3,1
1,1,45,2,14,2,3,2,1,2,3,1
1,1,45,9,17,2,3,2,1,2,3,2
1,1,45,4,9,2,3,2,1,2,3,2
1,1,45,4,11,2,3,2,1,2,3,1
1,3,45,2,29,2,3,2,1,2,3,2
1,3,45,2,41,2,3,2,1,2,3,1
1,3,45,2,37,2,3,2,1,2,3,1
1,3,45,2,108,2,3,2,1,2,3,1
1,1,45,2,76,2,3,2,1,2,3,1
1,3,45,2,44,2,3,2,1,2,3,1
2,1,45,8,56,2,3,2,1,2,3,2
1,1,45,8,98,2,3,2,1,2,3,1
1,3,46,1,82,5,1,3,2,1,3,2
1,3,46,9,18,5,1,3,2,1,3,2
1,1,46,6,25,5,1,3,2,1,3,2
1,1,46,9,25,5,1,3,2,1,3,2
1,1,46,9,32,5,1,3,2,1,3,1
1,1,46,5,6,5,1,3,2,1,3,2
1,1,46,2,14,5,1,3,2,1,3,2
1,1,46,8,19,5,1,3,2,1,3,2
1,1,46,9,31,5,1,3,2,1,3,2
1,3,46,6,31,5,1,3,2,1,3,2
1,1,46,9,55,5,1,3,2,1,3,2
1,3,46,1,21,5,1,3,2,1,3,2
2,2,46,8,1,5,1,3,2,1,3,2
2,2,46,8,42,5,1,3,2,1,3,1
3,1,46,9,7,5,1,3,2,1,3,2
3,2,46,6,52,5,1,3,2,1,3,2
1,3,46,8,52,5,1,3,2,1,3,2
1,1,46,8,11,5,1,3,2,1,3,1
2,1,46,2,12,5,1,3,2,1,3,2
2,2,46,1,4,5,1,3,2,1,3,2
3,3,46,8,18,5,1,3,2,1,3,2
2,3,46,9,16,5,1,3,2,1,3,2
3,1,46,6,27,5,1,3,2,1,3,2
2,2,46,5,31,5,1,3,2,1,3,2
1,1,46,6,23,5,1,3,2,1,3,2
2,3,46,8,29,5,1,3,2,1,3,2
2,2,46,9,48,5,1,3,2,1,3,2
2,2,46,1,20,5,1,3,2,1,3,2
2,3,46,9,11,5,1,3,2,1,3,2
1,2,49,1,59,2,3,3,4,1,2,1
1,2,49,3,18,2,3,3,4,1,2,2
1,2,49,3,28,2,3,3,4,1,2,1
1,2,49,3,36,2,3,3,4,1,2,1
1,2,49,3,23,2,3,3,4,1,2,1
1,2,49,3,45,2,3,3,4,1,2,1
1,2,49,3,15,2,3,3,4,1,2,1
1,2,49,3,25,2,3,3,4,1,2,1
1,2,49,3,11,2,3,3,4,1,2,1
1,2,49,3,79,2,3,3,4,1,2,1
1,2,49,3,42,2,3,3,4,1,2,1
1,2,49,3,118,2,3,3,4,1,2,1
1,2,49,3,34,2,3,3,4,1,2,1
1,2,49,3,26,2,3,3,4,1,2,1
1,2,49,1,21,2,3,3,4,1,2,2
1,2,49,3,22,2,3,3,4,1,2,2
1,2,49,3,7,2,3,3,4,1,2,1
1,2,49,9,28,2,3,3,4,1,2,2
1,1,49,3,65,2,3,3,4,1,2,2
1,1,49,3,22,2,3,3,4,1,2,1
1,1,49,3,10,2,3,3,4,1,2,1
1,2,49,1,26,2,3,3,4,1,2,2
1,1,49,3,30,2,3,3,4,1,2,2
1,2,49,9,21,2,3,3,4,1,2,2
1,1,49,3,85,2,3,3,4,1,2,2
1,1,49,3,3,2,3,3,4,1,2,1
2,1,49,3,66,2,3,3,4,1,2,1
1,1,49,3,22,2,3,3,4,1,2,1
1,3,50,9,8,4,3,3,2,1,1,1
1,3,50,9,57,4,3,3,2,1,1,1
1,2,50,2,70,4,3,3,2,1,1,2
1,3,50,9,14,4,3,3,2,1,1,2
1,3,50,1,7,4,3,3,2,1,1,2
1,2,50,2,69,4,3,3,2,1,1,2
1,2,50,2,28,4,3,3,2,1,1,1
1,3,50,9,6,4,3,3,2,1,1,2
1,3,50,2,30,4,3,3,2,1,1,2
1,3,50,9,2,4,3,3,2,1,1,2
2,2,50,2,19,4,3,3,2,1,1,2
2,2,50,1,79,4,3,3,2,1,1,2
1,3,50,2,5,4,3,3,2,1,1,2
1,3,50,2,50,4,3,3,2,1,1,1
1,3,50,1,102,4,3,3,2,1,1,2
1,3,50,2,43,4,3,3,2,1,1,2
1,3,50,2,58,4,3,3,2,1,1,1
1,2,50,2,28,4,3,3,2,1,1,1
1,2,50,2,13,4,3,3,2,1,1,1
2,3,50,1,10,4,3,3,2,1,1,2
1,3,50,2,48,4,3,3,2,1,1,2
1,3,50,1,15,4,3,3,2,1,1,2
1,1,50,2,19,4,3,3,2,1,1,2
1,2,50,9,14,4,3,3,2,1,1,2
1,2,50,1,14,4,3,3,2,1,1,2
1,3,50,2,23,4,3,3,2,1,1,2
1,1,50,1,63,4,3,3,2,1,1,2
1,3,50,2,29,4,3,3,2,1,1,2
1,2,50,1,69,4,3,3,2,1,1,2
1,1,50,1,14,4,3,3,2,1,1,1
1,2,50,2,7,4,3,3,2,1,1,2
1,2,50,1,9,4,3,3,2,1,1,2
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
2,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,11,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,2,54,3,3,5,4,2,2,1,3,2
1,1,54,4,5,5,4,2,2,1,3,2
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,10,5,4,2,2,1,3,1
1,1,54,4,10,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,2,54,3,10,5,4,2,2,1,3,2
1,1,54,4,1,5,4,2,2,1,3,2
1,1,54,8,6,5,4,2,2,1,3,2
1,1,54,4,15,5,4,2,2,1,3,2
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
1,1,54,2,6,5,4,2,2,1,3,2
1,1,54,4,5,5,4,2,2,1,3,2
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,12,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
1,1,54,4,12,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,2,13,5,4,2,2,1,3,2
1,1,54,4,5,5,4,2,2,1,3,2
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
1,2,54,3,16,5,4,2,2,1,3,2
1,2,54,4,7,5,4,2,2,1,3,2
1,2,54,4,10,5,4,2,2,1,3,1
1,1,54,7,1,5,4,2,2,1,3,2
1,2,54,4,5,5,4,2,2,1,3,2
1,2,54,4,1,5,4,2,2,1,3,1
1,1,54,7,1,5,4,2,2,1,3,2
1,1,54,7,6,5,4,2,2,1,3,1
1,2,54,4,8,5,4,2,2,1,3,2
1,2,54,4,6,5,4,2,2,1,3,1
1,2,54,4,8,5,4,2,2,1,3,1
1,2,54,4,7,5,4,2,2,1,3,1
1,2,54,4,8,5,4,2,2,1,3,1
1,2,54,4,3,5,4,2,2,1,3,1
1,2,54,4,6,5,4,2,2,1,3,1
1,2,54,4,6,5,4,2,2,1,3,1
1,2,54,4,1,5,4,2,2,1,3,1
1,2,54,7,6,5,4,2,2,1,3,2
1,2,54,4,12,5,4,2,2,1,3,2
1,2,54,4,8,5,4,2,2,1,3,1
1,2,54,4,6,5,4,2,2,1,3,1
1,2,54,4,2,5,4,2,2,1,3,1
1,2,54,4,15,5,4,2,2,1,3,1
1,2,54,4,4,5,4,2,2,1,3,1
1,2,54,4,7,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,10,5,4,2,2,1,3,1
1,1,54,4,14,5,4,2,2,1,3,1
1,2,54,3,7,5,4,2,2,1,3,2
1,1,54,4,10,5,4,2,2,1,3,2
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,10,5,4,2,2,1,3,1
1,2,54,3,7,5,4,2,2,1,3,2
1,1,54,4,12,5,4,2,2,1,3,2
1,2,54,3,11,5,4,2,2,1,3,2
1,2,54,3,7,5,4,2,2,1,3,1
1,2,54,3,5,5,4,2,2,1,3,1
1,1,54,3,13,5,4,2,2,1,3,1
1,1,54,3,6,5,4,2,2,1,3,1
1,1,54,3,5,5,4,2,2,1,3,1
2,1,54,3,8,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,2
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,12,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,2,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,2,5,4,2,2,1,3,1
1,1,54,4,10,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,13,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
2,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,18,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,8,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,5,5,4,2,2,1,3,1
1,1,54,4,9,5,4,2,2,1,3,1
1,1,54,4,14,5,4,2,2,1,3,1
1,1,54,4,7,5,4,2,2,1,3,1
1,1,54,4,6,5,4,2,2,1,3,1
1,1,54,4,4,5,4,2,2,1,3,1
1,1,54,4,3,5,4,2,2,1,3,1
2,1,54,4,8,5,4,2,2,1,3,1
1,3,57,1,274,3,2,1,3,4,1,2
1,2,57,1,104,3,2,1,3,4,1,1
1,3,57,1,364,3,2,1,3,4,1,1
1,1,59,9,37,2,4,3,3,1,2,1
1,1,59,9,5,2,4,3,3,1,2,1
1,1,59,9,16,2,4,3,3,1,2,1
1,1,59,9,68,2,4,3,3,1,2,1
1,1,59,9,21,2,4,3,3,1,2,1
1,3,59,1,20,2,4,3,3,1,2,2
1,1,59,9,31,2,4,3,3,1,2,2
1,2,59,9,34,2,4,3,3,1,2,1
1,3,59,1,6,2,4,3,3,1,2,2
1,3,59,1,17,2,4,3,3,1,2,1
1,2,59,2,6,2,4,3,3,1,2,2
1,3,59,1,21,2,4,3,3,1,2,2
1,1,59,9,9,2,4,3,3,1,2,2
1,3,59,1,9,2,4,3,3,1,2,2
1,3,59,1,8,2,4,3,3,1,2,1
1,3,59,1,31,2,4,3,3,1,2,1
1,3,59,1,7,2,4,3,3,1,2,1
1,2,59,1,4,2,4,3,3,1,2,1
1,2,59,1,24,2,4,3,3,1,2,1
1,3,59,1,20,2,4,3,3,1,2,1
1,3,59,1,6,2,4,3,3,1,2,1
1,3,59,1,10,2,4,3,3,1,2,1
1,3,59,1,4,2,4,3,3,1,2,1
1,3,59,1,13,2,4,3,3,1,2,1
1,2,59,1,9,2,4,3,3,1,2,1
1,3,59,1,14,2,4,3,3,1,2,1
1,3,59,1,8,2,4,3,3,1,2,1
1,3,59,1,4,2,4,3,3,1,2,1
1,3,59,1,23,2,4,3,3,1,2,1
1,2,59,9,6,2,4,3,3,1,2,2
1,3,59,1,6,2,4,3,3,1,2,2
1,3,59,1,5,2,4,3,3,1,2,1
2,2,59,1,6,2,4,3,3,1,2,1
1,2,59,1,19,2,4,3,3,1,2,1
1,2,59,1,9,2,4,3,3,1,2,1
1,2,59,1,13,2,4,3,3,1,2,1
1,2,59,1,15,2,4,3,3,1,2,1
1,1,59,9,7,2,4,3,3,1,2,2
2,3,59,1,15,2,4,3,3,1,2,2
1,3,59,1,20,2,4,3,3,1,2,1
1,3,59,1,42,2,4,3,3,1,2,1
1,3,59,1,6,2,4,3,3,1,2,1
1,2,59,1,10,2,4,3,3,1,2,1
1,1,59,9,17,2,4,3,3,1,2,2
2,2,59,1,21,2,4,3,3,1,2,2
1,2,59,1,6,2,4,3,3,1,2,1
1,2,59,1,30,2,4,3,3,1,2,1
1,2,59,1,5,2,4,3,3,1,2,1
1,2,59,1,15,2,4,3,3,1,2,1
1,2,59,1,7,2,4,3,3,1,2,1
1,2,59,1,28,2,4,3,3,1,2,1
1,2,59,1,9,2,4,3,3,1,2,1
1,2,59,1,3,2,4,3,3,1,2,1
1,3,59,1,23,2,4,3,3,1,2,1
1,2,59,1,12,2,4,3,3,1,2,1
1,2,59,1,14,2,4,3,3,1,2,1
1,3,59,1,9,2,4,3,3,1,2,1
1,3,59,1,15,2,4,3,3,1,2,1
1,3,59,1,7,2,4,3,3,1,2,1
1,2,59,9,19,2,4,3,3,1,2,2
1,2,61,9,4,3,1,1,4,1,2,1
2,2,61,9,18,3,1,1,4,1,2,1
1,2,61,9,7,3,1,1,4,1,2,1
1,2,61,9,15,3,1,1,4,1,2,1
1,2,61,6,7,3,1,1,4,1,2,2
1,2,61,5,2,3,1,1,4,1,2,2
1,2,61,9,8,3,1,1,4,1,2,2
2,2,61,9,7,3,1,1,4,1,2,1
1,2,61,9,9,3,1,1,4,1,2,1
1,2,61,9,8,3,1,1,4,1,2,1
1,2,61,5,19,3,1,1,4,1,2,2
1,2,61,3,6,3,1,1,4,1,2,2
1,2,61,9,5,3,1,1,4,1,2,2
1,2,61,9,5,3,1,1,4,1,2,1
2,2,61,9,15,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,2
2,2,61,9,7,3,1,1,4,1,2,2
1,2,61,6,18,3,1,1,4,1,2,2
1,2,61,3,3,3,1,1,4,1,2,2
2,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,1,61,4,3,3,1,1,4,1,2,2
1,1,61,9,17,3,1,1,4,1,2,2
1,2,61,3,8,3,1,1,4,1,2,2
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,9,3,1,1,4,1,2,1
1,2,61,3,5,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,2,3,1,1,4,1,2,1
2,2,61,9,5,3,1,1,4,1,2,2
2,2,61,9,21,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,2
1,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,3,3,1,1,4,1,2,1
2,2,61,9,9,3,1,1,4,1,2,2
1,2,61,3,7,3,1,1,4,1,2,2
2,2,61,3,5,3,1,1,4,1,2,1
3,2,61,3,20,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,4,3,1,1,4,1,2,1
2,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,3,3,1,1,4,1,2,1
1,2,61,8,11,3,1,1,4,1,2,2
1,2,61,3,7,3,1,1,4,1,2,2
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,6,3,1,1,4,1,2,1
1,2,61,3,7,3,1,1,4,1,2,1
1,2,61,3,8,3,1,1,4,1,2,1
1,2,61,3,3,3,1,1,4,1,2,1
2,2,61,9,14,3,1,1,4,1,2,2
1,2,61,3,6,3,1,1,4,1,2,2
2,2,61,9,17,3,1,1,4,1,2,2
1,2,61,3,3,3,1,1,4,1,2,2
1,2,61,9,7,3,1,1,4,1,2,2
1,2,61,6,2,3,1,1,4,1,2,2
2,2,61,9,2,3,1,1,4,1,2,2
2,1,61,9,30,3,1,1,4,1,2,1
1,1,61,9,30,3,1,1,4,1,2,1
1,2,61,9,15,3,1,1,4,1,2,1
1,1,61,3,3,3,1,1,4,1,2,2
2,2,61,9,25,3,1,1,4,1,2,2
1,1,61,6,5,3,1,1,4,1,2,2
1,1,61,3,8,3,1,1,4,1,2,2
1,1,61,3,7,3,1,1,4,1,2,1
1,1,61,3,5,3,1,1,4,1,2,1
1,1,61,3,9,3,1,1,4,1,2,1
1,1,61,3,4,3,1,1,4,1,2,1
2,1,61,9,20,3,1,1,4,1,2,2
1,1,61,9,20,3,1,1,4,1,2,1
1,1,61,3,21,3,1,1,4,1,2,2
1,1,61,3,7,3,1,1,4,1,2,1
1,1,61,3,14,3,1,1,4,1,2,1
1,1,61,3,13,3,1,1,4,1,2,1
2,2,61,9,4,3,1,1,4,1,2,2
2,1,61,9,7,3,1,1,4,1,2,1
1,1,61,9,7,3,1,1,4,1,2,1
1,1,61,9,5,3,1,1,4,1,2,1
2,1,61,9,36,3,1,1,4,1,2,1
1,1,61,3,6,3,1,1,4,1,2,2
1,1,61,3,8,3,1,1,4,1,2,1
1,1,61,3,3,3,1,1,4,1,2,1
2,1,61,9,36,3,1,1,4,1,2,2
1,1,61,3,7,3,1,1,4,1,2,2
1,1,61,3,7,3,1,1,4,1,2,1
1,1,61,3,14,3,1,1,4,1,2,1
1,1,61,3,9,3,1,1,4,1,2,1
1,1,61,3,5,3,1,1,4,1,2,1
1,1,61,3,8,3,1,1,4,1,2,1
1,1,61,3,2,3,1,1,4,1,2,1
2,1,61,9,7,3,1,1,4,1,2,2
2,1,61,9,6,3,1,1,4,1,2,1
1,2,64,9,13,2,1,4,4,4,2,2
1,1,64,9,196,2,1,4,4,4,2,1
1,3,64,6,43,2,1,4,4,4,2,2
1,3,64,1,28,2,1,4,4,4,2,2
1,3,64,9,94,2,1,4,4,4,2,2
1,3,64,6,141,2,1,4,4,4,2,2
1,1,64,4,79,2,1,4,4,4,2,2
1,2,64,1,117,2,1,4,4,4,2,2
1,1,64,4,184,2,1,4,4,4,2,2
3,2,67,9,19,5,3,3,2,1,2,2
3,3,67,9,11,5,3,3,2,1,2,1
2,2,67,9,1,5,3,3,2,1,2,1
2,2,67,9,5,5,3,3,2,1,2,1
2,3,67,9,29,5,3,3,2,1,2,1
3,2,67,9,7,5,3,3,2,1,2,1
2,1,67,4,7,5,3,3,2,1,2,2
2,2,67,3,5,5,3,3,2,1,2,2
3,2,67,9,14,5,3,3,2,1,2,2
2,2,67,9,1,5,3,3,2,1,2,1
3,2,67,9,9,5,3,3,2,1,2,1
3,2,67,2,22,5,3,3,2,1,2,2
2,2,67,9,2,5,3,3,2,1,2,2
3,2,67,2,28,5,3,3,2,1,2,2
3,2,67,2,8,5,3,3,2,1,2,1
2,2,67,9,11,5,3,3,2,1,2,2
3,2,67,9,21,5,3,3,2,1,2,1
3,2,67,2,10,5,3,3,2,1,2,2
3,2,67,9,3,5,3,3,2,1,2,2
3,2,67,2,5,5,3,3,2,1,2,2
3,2,67,9,18,5,3,3,2,1,2,2
2,2,67,9,7,5,3,3,2,1,2,1
3,2,67,2,80,5,3,3,2,1,2,2
1,2,67,9,7,5,3,3,2,1,2,2
2,1,67,9,2,5,3,3,2,1,2,1
3,2,67,2,14,5,3,3,2,1,2,2
2,2,67,2,35,5,3,3,2,1,2,1
3,2,67,2,6,5,3,3,2,1,2,1
3,2,67,2,15,5,3,3,2,1,2,1
1,2,70,1,3,4,1,2,2,2,2,1
3,2,70,1,5,4,1,2,2,2,2,1
3,2,70,1,7,4,1,2,2,2,2,1
1,2,70,9,8,4,1,2,2,2,2,2
3,2,70,1,13,4,1,2,2,2,2,2
1,2,70,2,7,4,1,2,2,2,2,2
2,2,70,2,11,4,1,2,2,2,2,1
2,2,70,9,4,4,1,2,2,2,2,2
2,2,70,2,7,4,1,2,2,2,2,2
2,2,70,9,5,4,1,2,2,2,2,2
3,3,70,1,13,4,1,2,2,2,2,2
2,3,70,1,5,4,1,2,2,2,2,1
3,3,70,1,7,4,1,2,2,2,2,1
1,3,70,2,2,4,1,2,2,2,2,2
2,2,70,9,7,4,1,2,2,2,2,2
2,3,70,2,2,4,1,2,2,2,2,2
3,3,70,1,5,4,1,2,2,2,2,2
2,2,70,1,4,4,1,2,2,2,2,1
1,2,70,2,5,4,1,2,2,2,2,2
3,3,70,1,10,4,1,2,2,2,2,2
2,3,70,1,3,4,1,2,2,2,2,1
3,2,70,1,18,4,1,2,2,2,2,1
2,2,70,9,3,4,1,2,2,2,2,2
2,3,70,1,6,4,1,2,2,2,2,2
3,3,70,1,4,4,1,2,2,2,2,1
3,3,70,1,8,4,1,2,2,2,2,1
2,2,70,1,9,4,1,2,2,2,2,1
1,1,70,9,7,4,1,2,2,2,2,2
1,2,70,9,4,4,1,2,2,2,2,1
2,2,70,2,2,4,1,2,2,2,2,2
2,2,70,2,2,4,1,2,2,2,2,1
2,2,70,2,7,4,1,2,2,2,2,1
2,2,70,9,14,4,1,2,2,2,2,2
1,2,70,9,6,4,1,2,2,2,2,1
2,2,70,1,17,4,1,2,2,2,2,2
1,3,70,9,4,4,1,2,2,2,2,2
2,2,70,2,21,4,1,2,2,2,2,2
1,3,70,2,10,4,1,2,2,2,2,1
1,2,70,2,5,4,1,2,2,2,2,1
2,2,70,2,17,4,1,2,2,2,2,1
1,2,70,2,7,4,1,2,2,2,2,1
1,3,70,2,4,4,1,2,2,2,2,1
1,3,70,2,3,4,1,2,2,2,2,1
1,2,70,9,3,4,1,2,2,2,2,2
2,3,70,1,1,4,1,2,2,2,2,2
3,3,70,1,19,4,1,2,2,2,2,1
1,2,70,2,3,4,1,2,2,2,2,2
2,3,70,2,5,4,1,2,2,2,2,1
3,2,70,1,7,4,1,2,2,2,2,2
1,2,70,1,7,4,1,2,2,2,2,1
1,2,70,9,10,4,1,2,2,2,2,2
2,2,70,2,5,4,1,2,2,2,2,2
3,2,70,2,9,4,1,2,2,2,2,1
1,2,70,9,19,4,1,2,2,2,2,2
1,2,70,2,1,4,1,2,2,2,2,2
3,2,70,1,11,4,1,2,2,2,2,2
2,2,70,1,4,4,1,2,2,2,2,1
3,2,70,1,2,4,1,2,2,2,2,1
3,2,70,1,11,4,1,2,2,2,2,1
